,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.0,0.6576124,2.6868675,2.8056724,4.643871,2.7160242,5.114616,4.5906873,5.6678796,4.9127812,6.131198,6.6995416,6.617281,6.0964417,5.6340113,6.146168,4.735598,2.7168398,4.3932753,4.657379,4.9659734,5.048292,7.2448916,6.7069993,4.7134147,4.464509,6.4391174,5.624266,6.3320727,5.5219364,5.794252,5.561171,3.4310222,3.4411576,4.674298,3.8171647,3.6528833,5.625732,5.2769995,4.4957137,3.5606399,4.128256,4.829904,3.5403175,3.8364766,3.5418565,4.328407,6.234446,5.318233,5.7365265,5.5949826,6.2705846,6.508968,6.6622567,5.8414774,4.3073606,6.0842857,4.7767134,6.2612476,5.811077,5.0654335,5.060922,6.1936774,6.0934057,6.07989,5.0259185,6.8989162,5.1848335,8.695908,5.811649,6.7540193,4.8652086,5.3619456,6.9887133,5.8029685,4.6826906,5.434521,4.513368,5.858803,4.7840457,4.8367095,7.0900035,7.174187,6.0056105,4.697787,6.0553274,5.045898,4.9833436,5.7029934,6.235026,6.9100575,5.8862166,4.2766094,4.6128016,5.709517,6.2362294,4.986415,7.342353,4.8046403,4.5408874,6.176176,6.577195,7.2454224,5.5517654,4.810442,5.085326,6.5797367,6.4990916,5.932398,6.396612,8.058636,8.595318,6.0729437,6.6648436,7.337624,6.554176,7.356922,7.3768044,5.528466,6.4865623,7.446165,7.670019,8.367337,5.4173894,5.1932015,5.2243705,4.9437566,6.054125
1,0.6576124,0.0,2.7466395,2.7705278,4.817777,2.6504478,5.1509485,4.9797106,5.7788906,5.105581,6.3462477,6.8958974,6.749677,6.1130495,5.6837726,6.278327,4.847277,2.759975,4.3429513,4.8934984,5.0733895,5.27628,7.48418,6.8045373,4.697363,4.506162,6.583022,5.750962,6.4504256,5.6806965,5.930058,5.684627,3.3791811,3.3964396,4.713781,3.701932,3.578111,5.689168,5.443645,4.59261,3.7841518,4.1197157,4.9363785,3.6505992,4.0320487,3.5605927,4.4564066,6.0553637,5.218389,5.774556,5.4195294,6.262316,6.609868,6.742354,5.8447375,4.3679996,6.178903,4.7309127,6.2672997,5.860837,5.0169973,5.036736,6.136353,6.009658,6.140848,4.979962,6.953259,5.1575675,8.663387,5.7601786,6.830221,5.01351,5.367766,7.01165,5.9346595,4.860593,5.572414,4.737315,5.7973924,4.795513,4.8545218,7.0721145,7.2305884,5.9171515,4.654129,6.058998,5.2119756,5.1564355,5.7599254,6.209622,7.0811353,5.8405304,4.301183,4.673001,5.667681,6.1107526,4.9718704,7.32505,4.688437,4.788487,6.4041715,6.728413,7.39945,5.4829836,4.944789,5.154677,6.7662225,6.5442834,5.9831524,6.5084934,8.117502,8.661276,6.175658,6.674299,7.350434,6.754205,7.430181,7.453939,5.397625,6.5331893,7.4451685,7.7411733,8.393754,5.509171,5.4043612,5.269837,5.1489434,6.218466
2,2.6868675,2.7466395,0.0,0.44375864,3.8206484,3.6144853,4.289487,5.159323,4.721067,3.9839156,6.501441,6.2253194,6.039458,5.4140353,4.928359,5.6398177,4.3040357,2.072274,3.9024346,4.222308,5.639591,5.671869,6.6572943,6.3286386,3.832262,3.6136332,5.664041,4.766946,5.0080943,3.9211774,4.262858,3.8476229,2.5493672,2.3756173,4.1931,2.9310179,4.4918213,4.837747,4.5797567,3.7230036,4.503987,3.045038,5.3779545,4.5197215,4.7555017,4.454975,5.153801,6.6477723,4.873137,5.2566466,5.2046714,5.8412814,5.6392603,6.239057,5.4293694,3.6541414,5.4380083,3.9417238,5.759322,5.3644295,4.179114,4.150174,5.4860845,5.4297557,5.1289563,4.023918,6.153525,4.204906,7.992831,4.9181905,6.198457,3.8173404,4.3114233,6.249257,4.740357,5.3681154,3.8484864,3.171443,4.837079,3.6175623,3.2737627,6.252757,6.513112,6.5070043,5.3812923,6.4492135,5.6798716,5.6309543,4.45691,5.117416,6.1087494,4.73644,4.9047537,5.181515,6.1812553,5.287497,3.693839,6.5142164,3.4598863,3.3867033,5.330827,5.7630634,6.381069,6.009344,3.933451,3.9966793,5.8367963,5.6482706,4.93602,5.5024796,7.2472906,7.941077,5.374736,5.9227157,6.7663403,5.945026,6.6837506,6.805663,4.5325446,5.781624,6.3567004,6.718016,7.539252,4.4517846,4.0308695,4.4450083,5.6116843,5.226758
3,2.8056724,2.7705278,0.44375864,0.0,3.9304154,3.6779375,4.350582,5.474322,4.82245,4.119229,6.6617737,6.363869,6.1123548,5.423022,4.9678864,5.700778,4.411847,2.1565375,3.8802278,4.403759,5.7141137,5.849072,6.818036,6.374659,3.8250108,3.6478965,5.7572002,4.8316493,5.0666294,4.0195312,4.3431635,3.9156322,2.5077283,2.3298774,4.244064,2.847929,4.515305,4.9506974,4.6762056,3.7315805,4.6543612,3.0508413,5.5089493,4.60873,4.8906183,4.5177608,5.230864,6.604894,4.8808117,5.3016286,5.1479306,5.840263,5.67483,6.3105545,5.4316554,3.6268756,5.5369987,3.886465,5.8175755,5.4604073,4.1092925,4.1141605,5.495451,5.402557,5.117054,3.9883456,6.2069254,4.185397,8.015489,4.855649,6.2245765,3.9136791,4.3227944,6.2761645,4.8793964,5.5566955,3.9796233,3.3770413,4.822682,3.6235688,3.3351133,6.244463,6.560738,6.525925,5.414058,6.507872,5.8077707,5.7636476,4.5423126,5.109917,6.2192454,4.7126575,5.0126476,5.314436,6.276246,5.2507644,3.7370648,6.5137463,3.382605,3.562361,5.5018063,5.9093757,6.4790697,6.030062,4.007096,4.023264,5.9597187,5.717414,4.9630165,5.556279,7.29472,7.9905486,5.421794,5.964848,6.7719307,6.089344,6.7822013,6.9079833,4.4762278,5.8183813,6.430962,6.8104954,7.588184,4.5524874,4.2047057,4.4985476,5.801506,5.3994174
4,4.643871,4.817777,3.8206484,3.9304154,0.0,4.3275366,2.7094898,5.317506,4.87557,4.2633367,6.5381427,6.348366,4.8911686,4.820108,5.6146507,6.210303,4.7614,3.9518259,5.287274,5.2059627,5.9839396,6.395071,7.1810236,7.8407974,5.5404983,5.3179436,6.1114388,5.54257,6.3257737,4.8695755,5.3852315,4.661762,4.4839754,4.3865213,5.407852,4.625283,5.730397,5.2190742,5.6470766,4.6762633,5.442641,4.491782,5.588784,5.47008,5.690889,5.6036854,5.981165,8.049806,5.580911,4.913861,4.916311,6.2740526,6.315407,6.969936,5.390635,4.5239525,6.160764,5.043105,6.030805,5.9146147,5.1330748,5.18777,6.645206,6.219242,5.1010084,5.304514,7.525395,5.4465976,6.7347307,4.0784483,4.7523074,4.7422204,5.416902,6.9143214,5.7581983,6.4473467,4.760875,4.442227,5.985886,4.8398767,5.249537,6.354347,5.776602,6.23092,6.8826685,7.4291215,6.950663,6.9309764,6.263786,6.7876544,4.876857,6.4371824,6.3842263,6.7844872,7.801933,6.9923425,5.8375025,7.6086903,4.973472,4.318995,5.4552994,5.8765254,6.9175525,6.832817,4.817615,4.903884,6.2421017,6.57104,5.4574175,4.601718,7.0412564,7.8353643,4.390483,6.633917,6.713737,6.966397,6.004983,6.375259,5.7611446,5.015609,7.271406,7.126627,8.132424,5.3264527,4.999355,5.4954057,6.1138167,6.0156097
5,2.7160242,2.6504478,3.6144853,3.6779375,4.3275366,0.0,4.4030614,4.290793,4.951236,4.726396,5.926579,6.544303,6.503806,5.984207,5.3987455,6.4854264,4.1880655,3.1819942,4.4563446,5.0733457,4.9087825,5.3760715,7.58848,7.7609105,5.1549153,5.021232,6.4560766,5.863336,6.9475164,5.839388,6.2084045,5.7868643,3.8084028,3.8009071,4.906772,3.8152797,3.5150118,4.94552,5.821463,5.0484414,4.111501,4.0805306,3.9866023,3.7575924,4.4293327,3.561072,4.8160744,6.098184,5.2036085,5.916869,5.4645658,6.606776,6.5676613,7.111171,6.1013484,4.641265,6.299208,4.641833,6.1482744,6.046689,4.9211965,4.84968,6.2842183,5.7510033,5.5754495,4.996359,7.3721476,5.1715794,8.261161,6.206226,7.1220317,5.2741766,5.6370554,7.2849417,6.311538,5.4666624,5.790724,5.164614,6.056678,4.9995403,4.8427906,7.484115,7.597526,6.2084093,5.0299067,5.7194343,5.7816133,5.7646346,5.841087,6.3320074,7.367716,5.8921666,4.2302065,4.826936,6.1770105,6.3407655,5.3482776,7.2020473,4.677825,5.1796308,5.929918,6.310467,7.4235377,5.212168,5.18885,5.2341785,7.056689,6.7224107,5.982945,6.3870316,7.4989614,8.030604,6.4346223,6.99033,7.712447,7.1936064,7.658538,7.827598,5.458099,6.8794246,7.5085826,8.01671,8.600972,5.704676,5.6944814,6.3783464,5.6342406,6.4115167
6,5.114616,5.1509485,4.289487,4.350582,2.7094898,4.4030614,0.0,5.289602,4.34201,4.6109858,6.4141264,6.2367005,5.298692,4.910061,5.698258,6.5454483,4.7464924,4.4044075,5.193555,5.561492,5.966095,6.1480036,7.4122643,8.381196,5.259365,5.185535,5.4740815,5.494424,6.751937,5.2821,5.6569924,5.1776347,4.9775734,4.8962464,5.899184,5.0420446,6.130705,4.5560403,6.151551,5.6748796,6.385277,5.0400853,4.7527013,6.3120317,6.4312925,6.0555377,6.5870233,7.71802,6.2969966,5.55314,5.6080575,7.164949,7.138015,7.8771405,5.8745723,5.734689,7.034665,5.6135783,6.6037345,6.7568035,5.804674,5.8812566,7.1701603,6.793954,5.5506907,5.5182047,7.3346715,5.6056905,6.325417,4.36507,5.462796,5.31771,5.9392824,7.5370603,6.540134,6.9449377,5.4440317,5.1854377,6.4282703,4.9617662,5.315771,6.243649,6.5490565,6.361224,7.1731586,7.0156803,7.3226333,7.301197,6.2304907,6.576894,5.4613786,6.2904186,6.488654,6.7276306,7.699892,6.974435,5.698815,6.9830327,4.7226925,5.1445446,5.8429694,6.3399296,6.759656,6.184795,5.503908,5.577477,7.7661786,6.831601,6.245402,5.486918,7.0802417,7.8682203,5.0717263,7.3537655,6.5193567,7.3160276,6.800807,7.034964,5.9879265,5.8255982,7.5740066,8.050242,8.633023,6.172856,5.5972486,6.1188,6.780023,6.694869
7,4.5906873,4.9797106,5.159323,5.474322,5.317506,4.290793,5.289602,0.0,4.748956,4.5266323,5.0303454,5.641598,6.6095066,6.3316374,5.811355,6.241813,5.255638,4.8379097,5.9931216,5.3261275,5.5409584,5.109243,7.0344424,8.333938,6.2040114,6.0003495,6.182254,6.0877175,6.4041944,6.0092072,5.9087114,6.0329223,5.4894094,5.5365314,5.7952514,5.8918123,6.269737,5.465258,6.3297577,6.1820564,5.1474905,5.01104,3.629945,5.438357,4.5209117,4.8643465,5.93424,8.235761,6.5483007,6.647177,7.3280134,7.5150023,7.0914526,6.7516956,7.054271,6.806497,6.588553,6.2190623,6.9341407,6.6318784,6.9948783,6.7008266,7.1323175,6.9422574,7.1013193,6.574494,8.095137,6.5131836,8.684816,6.8780565,7.808981,5.4040337,6.9049153,7.858467,6.7031274,5.7832656,5.510733,4.973015,7.3953886,5.418395,5.325351,8.18166,8.032922,7.412307,5.9774923,6.647617,6.4422317,6.3460956,6.5107303,7.359582,7.331365,7.116336,5.701067,5.9073906,7.1113844,7.5862703,5.8465476,7.7550817,5.857358,5.290247,5.5551553,6.1326003,6.8393803,5.536698,6.631381,6.8816557,7.9483643,7.4537106,7.475048,7.051758,8.270907,8.404217,7.083967,8.074533,8.610173,7.5064125,7.832121,8.022563,7.3107204,7.656865,8.018855,8.384393,8.994318,6.4405165,5.4796095,6.463739,6.188395,6.510308
8,5.6678796,5.7788906,4.721067,4.82245,4.87557,4.951236,4.34201,4.748956,0.0,1.7903436,4.1707683,3.366355,4.7910805,4.723854,3.7804203,4.1620493,3.5649626,4.461037,4.4246264,4.465553,4.9781194,4.9912705,5.935637,7.180475,5.1730967,5.1066713,4.6257687,4.4650245,5.865772,3.8626611,4.262398,4.5790305,4.7850194,4.6623516,4.813299,4.8722653,6.3632054,3.4339767,5.24476,4.729973,6.3842034,4.687076,3.5350635,5.653698,5.920412,5.452651,6.2806473,7.7448587,6.340989,6.7532663,6.676438,6.703016,6.153683,6.674457,6.416211,5.741752,6.441164,4.8981404,6.412032,6.5232105,5.149989,4.952846,6.3199058,6.2223587,4.631972,5.417195,6.923171,5.4444566,7.0981793,6.3244705,7.4823346,4.757664,5.6682673,6.605576,6.587702,6.9175606,4.7387795,4.8404226,6.598951,4.497871,4.3538704,7.2327747,7.6134577,7.8998713,6.5620418,6.132195,7.036763,7.0124073,5.6139474,6.062304,7.0366416,5.816914,6.3096776,6.4899673,7.894334,6.517827,4.922563,5.1336765,4.508896,4.0480213,4.553505,5.1419067,5.453109,5.222627,5.6727433,5.667823,7.403149,6.721269,5.949864,6.375149,6.0733175,6.5347686,6.5685234,7.158873,7.2071285,6.444596,7.735721,7.8310313,5.923946,7.049371,7.5210085,8.140301,7.91762,5.875144,4.479639,5.5755863,7.0763674,6.3599286
9,4.9127812,5.105581,3.9839156,4.119229,4.2633367,4.726396,4.6109858,4.5266323,1.7903436,0.0,4.0596595,3.3457355,4.35837,4.3591027,3.4547782,3.497612,3.3347735,3.7346187,4.069803,3.7751408,4.76868,4.7909813,5.3527255,6.2008786,4.6871877,4.52416,4.7367387,3.8737845,5.0758405,3.0253713,3.4342504,3.9194894,3.8656666,3.7229297,3.784236,4.0566072,5.78325,3.891832,4.122861,3.3178744,5.42789,3.7577634,3.9307199,4.721622,4.721549,4.5467687,5.368959,7.5966144,5.681664,5.976894,6.1397333,5.809667,5.3243837,5.61695,5.793223,4.734428,5.4868402,4.136939,5.893496,5.857925,4.4560146,4.284798,5.6741047,5.6623297,4.3509665,4.97355,6.4837103,5.0149627,7.235107,5.728752,6.8448734,3.7566018,5.04576,6.0421114,5.8389287,6.1348615,3.8296206,3.8468416,6.094099,3.808395,3.8402736,6.7532263,6.913799,7.454412,5.730391,6.008629,6.3290067,6.285541,5.2662244,5.7613263,6.398488,5.5154877,5.9592557,6.140116,7.5333104,6.1554675,4.454904,5.0625196,4.15943,2.7828424,4.0982122,4.702683,4.91636,5.045161,4.99198,5.0481367,6.223829,6.190247,5.3732324,5.923029,6.312519,6.7163453,5.895232,6.511763,6.805173,5.739374,7.1353865,7.2223496,5.553748,6.3642077,7.119266,7.300445,7.3552275,5.109728,3.438952,4.617714,6.334036,5.6718864
