,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.0,0.97440374,1.9035878,1.9149352,2.264465,2.0693843,1.7315123,1.9724976,2.9495203,2.9222689,3.0083225,2.8330648,2.2669942,2.2133498,2.1240013,1.3101227,2.3383405,2.1871815,2.2977107,2.7925632,2.392064,2.3772478,2.256977,2.2193687,2.2550492,2.4501426,3.227485,3.2852848,2.2066078,2.2386265,3.7866938,4.2502513,2.6426094,3.2744455,2.6428323,2.542213,2.6483376,2.7264278,2.7135587,2.6407237,4.1086025,4.24699,3.5001457,3.4936895,3.2208612,3.288591,3.252632,2.964687,3.3417118,4.4914694,2.8192623,2.9678936,3.8119636,3.853778,3.9211493,4.268811,3.492212,3.424123,3.132609,3.0931869,3.398703,3.4644735,4.5573564,4.2846346,4.7510705,4.7394376,4.7525554,4.739083,4.3234677,4.609955,4.6026106,4.6331472,4.58133,4.893937,4.2822013,5.4257326,4.4851627,4.535329,4.4185524,4.422578,3.9296854,3.7040527,3.982173,4.008896,4.368054,3.654152,3.8641534,4.312869,4.0115323,4.0320516,4.003642,4.011639,4.563414,3.9634323,4.080911,3.9970453,4.1603465,3.9118621,4.3035154,3.9808147,4.547665,3.6759448,4.41015,3.3362656,3.308391,4.1786957,3.5825577,3.4717624,3.1521971,2.9103734,3.8493977,3.9575691,4.6513596,4.3173337,5.4792123,5.0633073,4.9161882,4.540883,4.786638,5.0580215,4.130605,3.4855647,6.038508,5.7686777,5.535369,5.980783,6.1960564,5.7703733
1,0.97440374,0.0,1.8856236,1.8971235,2.0345814,1.525706,1.8508782,1.7507166,2.5145984,2.501773,2.7400208,2.4521573,2.3871644,2.4379973,1.9575058,1.0282743,2.2107332,2.116056,2.6575508,2.819105,2.607623,2.667167,2.5465608,2.57186,2.4831133,2.7096,3.0878217,3.1518538,2.214902,2.4864507,3.8426704,3.9106066,2.5903347,2.903537,2.484456,2.4656336,2.5513208,2.6182551,2.6197927,2.5223007,4.152566,4.2854304,3.775159,3.8294864,3.3844023,3.2043092,3.3942122,3.0218797,3.1237528,4.3779883,2.7955236,2.7345521,3.6339724,3.6859403,3.8006938,4.0774617,3.3783553,3.3146274,3.355785,3.298728,3.3206615,3.3627279,4.469904,4.0714865,4.259398,4.2384195,4.30626,4.264004,3.867968,4.1594124,4.133248,4.159914,4.1089473,4.384383,3.8365097,4.9839516,3.9807112,4.059164,3.9484916,3.9322655,3.5894315,3.5061853,3.641821,3.6677244,4.0917726,3.9302614,3.5579906,4.2460966,3.7089164,3.7294772,3.697147,3.7078173,4.284128,3.8643312,3.762831,3.648547,4.240423,3.9624095,4.0682516,3.7723496,4.466485,3.7080972,4.331238,3.6061482,2.671785,3.6446247,2.9609642,2.8363361,2.9822164,2.7014363,3.592632,3.7049482,4.3588715,4.2149057,5.181595,4.748801,4.804785,4.5484023,4.5714707,4.721829,4.4005036,3.6864738,6.1780014,5.9109364,5.494014,5.7507524,5.9827633,5.716398
2,1.9035878,1.8856236,0.0,0.19661652,2.8825276,2.6202815,2.4020696,2.5726144,3.030422,3.129287,3.317059,2.9881203,2.49094,2.6633203,2.5113342,1.9661261,2.701897,2.8932455,2.698543,3.2291288,2.8956997,2.8743308,2.604889,2.7089217,2.6459818,2.7361255,3.2882822,3.3584373,2.6930351,2.608428,3.8330722,4.3390636,3.4167006,3.9499733,2.8176477,2.7879634,2.8144155,2.7226622,2.8301728,2.769067,5.130918,5.2611485,4.572767,4.577883,3.2817318,3.3814735,3.3149252,3.143277,3.3179896,4.398561,3.131704,3.0643616,3.7362068,3.7799797,3.9129794,4.085148,3.6948595,3.671302,3.483181,3.3652558,3.4326599,3.4531293,4.4802394,4.126716,4.666846,4.5951743,4.8064895,4.6775575,4.489778,4.682576,4.5718713,4.633714,4.6158214,4.5135508,4.4098206,5.2548623,4.417434,4.515418,4.3994384,4.4349575,3.4266207,3.2337337,3.492853,3.5122035,4.0262904,3.76538,3.9051638,4.1268716,3.9744935,3.990081,3.8744667,3.9560373,4.4230366,4.1454954,3.8406703,3.5377283,3.9223864,3.751939,4.062387,3.8660393,4.440427,4.5713587,4.2942834,3.4681458,3.631701,4.317351,3.8479002,3.719552,3.49924,3.1529102,3.6489935,3.7450294,4.489599,4.1518226,5.162563,4.7558675,4.5579357,4.1896048,3.9843488,4.366329,4.537802,3.8517692,5.8318152,5.623956,5.391455,5.801934,6.0301414,5.607359
3,1.9149352,1.8971235,0.19661652,0.0,2.8700283,2.612852,2.404469,2.576242,2.92194,3.026634,3.217491,2.8889427,2.3703208,2.5431592,2.5058248,1.9300011,2.5886867,2.7806425,2.5735369,3.1462476,2.7747135,2.7557824,2.4753368,2.5859704,2.511961,2.5969949,3.1477337,3.2191122,2.5822763,2.4908216,3.675506,4.2018495,3.318312,3.8665998,2.704107,2.6682875,2.6978312,2.5994527,2.7106113,2.657932,5.0860744,5.2178216,4.4840693,4.4911456,3.1761882,3.2766247,3.2080357,3.0357492,3.20079,4.315765,3.0142713,2.9438887,3.5998304,3.640772,3.7954545,3.9542973,3.6051831,3.578333,3.404131,3.2849936,3.2992742,3.3191657,4.3806763,4.0197654,4.591004,4.51107,4.7249856,4.60319,4.409148,4.59457,4.491929,4.55572,4.5355134,4.4379005,4.336713,5.1895156,4.336135,4.4340343,4.318412,4.3586373,3.3310194,3.1235487,3.3969676,3.4165854,3.990634,3.691738,3.8087406,4.0524445,3.8872468,3.9003804,3.7810986,3.8680499,4.344732,4.082518,3.7446651,3.447418,3.8214684,3.6626844,3.9951694,3.789442,4.3459578,4.473441,4.1926165,3.343255,3.5905669,4.2189054,3.772657,3.6457398,3.4142625,3.051263,3.5847008,3.6638234,4.4180307,4.0869417,5.084543,4.686485,4.469242,4.1290393,3.8974593,4.2933617,4.43273,3.7478762,5.749731,5.548066,5.3054137,5.7233405,5.940087,5.5092626
4,2.264465,2.0345814,2.8825276,2.8700283,0.0,1.5315799,1.1342365,0.9258148,3.147424,3.136554,3.5224526,3.3160768,2.8749108,3.3201704,2.6029196,2.3467977,3.33665,3.1611087,3.631961,3.7846262,3.5108294,3.5490012,3.5223444,3.5123048,3.3007994,3.5565085,3.969522,4.039817,3.391521,3.5472045,4.5796185,4.622326,3.14549,3.321614,3.0985858,3.0476856,3.0677195,3.2180877,3.3360136,3.1085148,4.231575,4.3150177,3.9443996,4.009062,3.5129142,3.3367708,3.5821073,3.0691311,3.7223294,4.647389,3.148374,3.3026614,3.8285346,3.879653,3.88666,4.27378,3.854509,3.7788503,4.041386,4.007531,3.8064036,3.8676097,4.847567,4.438905,5.072171,4.969168,5.084756,5.10338,4.5705905,4.7340364,4.979268,4.971528,4.7966747,5.047896,4.6624126,6.154952,4.5600204,4.6354427,4.647863,4.6841307,4.442826,4.3168087,4.4908957,4.5027094,4.9768906,4.7710867,4.452349,5.286032,4.6293216,4.6373167,4.5384855,4.5917234,4.3889165,3.686389,4.5767045,4.5198193,4.968352,4.569565,4.758438,4.1396103,5.0961514,4.4998894,4.934953,4.470855,3.0204146,3.872089,3.5726964,3.4533625,3.7423697,3.444211,4.154982,4.202014,4.973073,4.8117766,5.6786523,5.3384705,5.217767,4.9828744,5.1929865,5.35949,3.4808438,2.6547568,5.931263,5.6610823,5.354706,5.430034,5.730272,5.6122794
5,2.0693843,1.525706,2.6202815,2.612852,1.5315799,0.0,1.6828214,1.202103,2.784778,2.69593,2.9620893,2.805628,2.9609933,3.131851,2.475992,1.9453721,2.6971436,2.5337229,3.2955189,3.3188107,3.0776153,3.1666543,3.172525,3.1810462,3.0045557,3.2088268,3.3860013,3.4442246,2.8169167,3.0833552,4.169206,3.9448678,2.8122292,2.7984495,2.7611156,2.7729096,2.7671292,2.8780646,3.009479,2.771265,4.4531207,4.6041117,4.1310935,4.234447,3.7315645,3.3624403,3.7063682,3.3807313,3.3312292,4.643789,3.200354,2.9620292,3.7673287,3.8337436,3.863258,4.1996603,3.7249482,3.6456292,3.9484792,3.9609947,3.5580876,3.6004372,4.758422,4.219458,4.091784,4.0370846,4.1304393,4.125081,3.6951268,3.9933867,4.0008454,3.9806838,3.927616,4.184842,3.8323135,5.4573193,3.8301022,3.9377263,3.7893636,3.844623,3.6332276,3.610545,3.6721654,3.688783,4.2965436,4.4431767,3.6168272,4.4857593,3.769834,3.7820902,3.7288053,3.7193596,3.6249762,3.268208,3.7496343,3.69943,4.6174455,4.2196054,4.4704256,4.040513,4.592178,3.985931,4.462378,4.028872,2.698692,3.590497,2.9650526,2.8622835,3.4486108,3.1558683,3.9048605,4.028981,4.2967215,4.3075633,5.0834727,4.701697,4.8958864,4.7468767,4.6653447,4.7119913,3.9498894,3.3174226,5.734061,5.4620466,4.943596,5.0314045,5.3605804,5.2588487
6,1.7315123,1.8508782,2.4020696,2.404469,1.1342365,1.6828214,0.0,0.73643875,3.1171124,3.0788994,3.334816,3.127502,2.5420396,2.9532716,2.467391,2.1291366,3.1582844,3.0233753,3.2051265,3.5890036,3.1883876,3.1807811,3.151054,3.1294804,3.0405667,3.1901374,3.8313136,3.8874528,3.1391666,3.1511898,4.3647804,4.7031264,2.8463485,3.3011663,2.8024645,2.7107792,2.7598846,2.9325347,3.028316,2.7782636,4.2056904,4.3430767,3.551753,3.5791938,3.032097,3.031275,3.0799146,2.763232,3.4308538,4.4563913,3.0229316,3.1196654,3.6132104,3.6737707,3.696736,4.1162515,3.5406969,3.4644918,3.624544,3.598277,3.451972,3.5288773,4.6628785,4.3242636,4.941204,4.856417,4.9475584,4.9588127,4.4669967,4.6344895,4.8389955,4.8310328,4.7209625,4.951872,4.5591187,6.078208,4.51621,4.5824604,4.5625815,4.6169915,4.1182103,3.8703792,4.1679444,4.181311,4.683598,4.1678834,4.172624,4.6473975,4.314149,4.3298597,4.224313,4.2751226,4.1223946,3.47246,4.272844,4.211442,4.4896493,4.109012,4.577625,4.017313,4.7335825,4.1290665,4.5985174,3.8312037,3.2611358,4.0968223,3.7854235,3.6829288,3.5757742,3.292416,4.080583,4.177017,4.7840395,4.4830046,5.5082445,5.1480007,4.853884,4.48473,4.908738,5.1713867,3.3643465,2.563322,5.491992,5.2206016,5.0250893,5.288544,5.6018877,5.3498654
7,1.9724976,1.7507166,2.5726144,2.576242,0.9258148,1.202103,0.73643875,0.0,2.8865058,2.8202531,3.1085806,2.9052103,2.7224455,3.1560292,2.452793,2.111234,3.1198602,2.9800906,3.444787,3.572387,3.306406,3.346364,3.3577077,3.3526075,3.212107,3.3820348,3.7997246,3.8543484,3.1764245,3.3098578,4.446299,4.4874916,2.7918508,2.971754,2.7548769,2.7097776,2.7194505,2.9052184,3.0057373,2.7386446,4.138529,4.2749124,3.7152917,3.7883828,3.2299168,3.0053682,3.2433753,2.885535,3.4186492,4.4458466,3.1785805,3.105151,3.619384,3.67569,3.7244816,4.146276,3.554523,3.4750805,3.8764446,3.8591201,3.4529953,3.5060654,4.6640277,4.2168355,4.540266,4.455439,4.561875,4.5648026,4.057081,4.235832,4.446613,4.4325953,4.328451,4.567127,4.1781793,5.7754693,4.1049833,4.17742,4.1705017,4.222495,3.8937542,3.751981,3.9391325,3.9511905,4.45367,4.305831,3.930423,4.595986,4.072016,4.0868144,3.9881275,4.0303164,3.8724957,3.4015589,4.0453463,3.9795606,4.599601,4.1722946,4.5738125,3.9857192,4.6749663,4.0633483,4.5507107,4.003893,2.8332348,3.7538779,3.4183238,3.3107522,3.5874412,3.3178654,4.0605016,4.183295,4.5695667,4.4334097,5.3524384,4.9406624,4.7904153,4.5105004,4.8205194,4.9724293,3.5861468,2.8465521,5.615457,5.340118,4.981708,5.0712404,5.3969526,5.2908654
8,2.9495203,2.5145984,3.030422,2.92194,3.147424,2.784778,3.1171124,2.8865058,0.0,0.41721964,1.6904426,1.0276455,2.0275,2.3430269,2.9529576,2.5454671,2.366212,2.2546427,2.9064705,2.9546034,2.7850235,2.915523,2.7109313,2.8680127,2.7939456,2.8981895,2.586398,2.6344445,2.4086778,2.7530463,3.0290534,2.732513,1.8527569,1.9310098,1.5990956,1.5849422,1.7494026,1.9008219,1.7011161,1.7914935,3.7087882,3.854043,3.2030985,3.3572197,2.5824862,2.0933826,2.551559,2.2166564,2.5043411,3.2314873,2.7723825,2.2929366,2.5629117,2.5715046,2.9383962,2.8763483,2.5526528,2.49576,3.4993792,3.3810732,2.094874,2.107709,3.1562767,2.4549634,3.230277,3.0954292,3.3051984,3.351761,2.8477476,2.8084476,3.140322,3.1492128,3.0526595,3.3625262,2.856928,3.9902873,2.7554755,2.9228668,2.8973205,2.9880784,2.5991066,2.5346973,2.6264353,2.6529944,3.6856604,3.702999,2.5879135,3.3580637,2.8383896,2.8338463,2.7627485,2.82983,3.6588402,3.8892455,2.7959359,2.765735,3.0711162,2.8483703,2.9921172,2.462372,3.032185,2.9013865,2.8954437,3.0433931,2.4977696,2.241152,2.2349775,2.1995919,2.9611216,2.4074955,2.8485117,2.8227482,2.979576,3.096346,4.0879726,3.3191397,3.2515383,3.4920912,3.3013833,3.4018168,4.5022507,3.8390443,5.365137,5.1897206,4.494917,4.5034184,4.815861,4.742355
9,2.9222689,2.501773,3.129287,3.026634,3.136554,2.69593,3.0788994,2.8202531,0.41721964,0.0,1.5398202,0.9528174,2.1306012,2.384494,2.9462833,2.56804,2.3773146,2.2051415,2.938348,2.9561303,2.7843406,2.9240317,2.7311056,2.8821237,2.8297977,2.9239817,2.6449451,2.6893618,2.400296,2.7749944,3.1216877,2.7792757,1.6954359,1.7198666,1.5778797,1.5572958,1.6788627,1.8486286,1.6500071,1.7301196,3.5848002,3.7566323,3.0500886,3.2127008,2.576946,2.0393848,2.5230358,2.2437334,2.5699234,3.3374271,2.8918703,2.3760486,2.6685622,2.6775367,2.994701,3.0339851,2.553208,2.4810357,3.5195522,3.4088056,2.1496434,2.1628551,3.3123367,2.5542471,3.0872867,2.9503844,3.1330564,3.2021697,2.623629,2.5940888,2.9673126,2.9752553,2.886213,3.2825391,2.6793973,3.949625,2.6049268,2.781756,2.7473032,2.8482025,2.534499,2.4769647,2.562628,2.5921314,3.6255772,3.6355913,2.4204206,3.1963005,2.704064,2.6976914,2.629047,2.6918917,3.5320792,3.7996945,2.6925528,2.686854,3.1252432,2.8487399,3.1724532,2.626073,2.994783,2.6754093,2.8744905,2.9658444,2.4344244,2.286624,2.2486572,2.2090654,3.006903,2.4848428,3.0013998,2.997209,2.9117231,3.0396285,4.0544915,3.269071,3.2660475,3.491268,3.376892,3.4441047,4.4812527,3.8830884,5.349273,5.1552563,4.4467807,4.439321,4.7588897,4.707312
