,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.0,0.3000492,0.7662206,1.3838522,2.8873148,2.4898431,2.8979297,2.2160301,2.6854844,2.7317226,2.9970229,2.6304996,2.8800967,2.7325344,2.7973766,2.693969,2.3765237,2.6961524,2.4717727,2.5912888,2.8466887,2.3307621,2.333167,2.2831132,2.992917,2.3329852,3.073814,3.1906118,2.9645524,3.2153406,2.8937533,2.9565217,3.7773302,2.6746926,2.4838111,3.1411827,2.3932872,2.0973048,2.6402557,3.1184223,1.9579952,2.1513371,2.039031,2.5215945,2.3090746,2.3983338,2.3654194,2.2867594,2.6892736,2.1982949,2.5831966,2.2620158,2.6347065,2.5772834,2.7041092,2.8324325,2.5924878,2.7016757,3.2401931,2.8081899,2.2155828,2.4635956,2.4303699,2.5914557,3.7425914,3.4199345,3.7082167,3.677728,2.7415035,2.643876,2.6655931,2.6518273,2.8386378,3.1684523,2.4681647,2.233281,2.6859524,2.7135835,2.8371632,2.8428507,2.5910404,2.2113633,2.2082276,2.6971233,2.4196112,2.2995625,2.8197486,2.5657468,2.767106,2.9110284,2.7457333,2.6576946,2.6100702,3.5886834,2.9844134,3.2244387,3.0537512,3.1914454,2.9616838,2.98262,2.868256,2.9490645,2.9166844,3.0138366,2.8012247,2.690641,2.7666686,2.9384606,3.6058457,3.5877347,3.4812152,3.2865057,3.4435492,3.446417,3.4195673,3.4420044,3.7370465,3.5882618,3.7603762,3.7070825,3.54143,3.5512726,3.2597177,3.5989864,4.1429486,4.0383673,3.9666781,4.1038337
1,0.3000492,0.0,0.75504297,1.4372678,2.9815567,2.6015313,3.0120964,2.3729382,2.77625,2.8221636,3.1469886,2.6921034,2.9692068,2.8253644,2.8873372,2.576582,2.3029408,2.6248708,2.4825666,2.5223734,2.788282,2.2671483,2.2977676,2.2423923,3.0276003,2.2826982,3.0710897,3.195241,2.9846535,3.2318494,2.8869627,2.9678457,3.8500564,2.7355385,2.6025293,3.2718403,2.4083421,2.1240945,2.7111256,3.0511456,2.0703778,2.1454878,2.1433222,2.5257056,2.3521192,2.422023,2.3787,2.3075378,2.7837093,2.3332565,2.6811163,2.234362,2.7300577,2.6735694,2.786252,2.9075649,2.580304,2.6987102,3.3062375,2.8101623,2.2299073,2.4574714,2.5380125,2.4959173,3.663067,3.3412337,3.62603,3.6094892,2.8292842,2.6058657,2.7516623,2.7479236,2.9299192,3.2680902,2.5843287,2.3604693,2.7994225,2.8283293,2.9471958,2.9413238,2.5204196,2.1101723,2.1962006,2.7016847,2.350292,2.424998,2.7453594,2.5854778,2.8034492,2.8926082,2.7967763,2.662214,2.6579316,3.611048,3.0013382,3.2563682,3.085181,3.2118425,2.9989693,3.0194159,2.834824,2.914326,2.9980524,2.8856158,2.8235576,2.7632735,2.7950501,2.953624,3.745928,3.726242,3.4990745,3.3738089,3.5257843,3.545222,3.5143778,3.5273142,3.7361438,3.6763828,3.8695467,3.7899804,3.6245847,3.6354802,3.3645537,3.6893203,4.207681,4.1035657,4.071515,4.170756
2,0.7662206,0.75504297,0.0,1.3532424,3.1321332,2.5633543,2.9479094,2.3571787,2.9318511,2.9806507,3.2890308,2.8416948,3.0653443,2.936964,3.016839,2.6419737,2.5233932,2.7597075,2.7102273,2.6528897,2.973232,2.3556125,2.216922,2.1298435,3.1016521,2.383012,3.1781745,3.276043,3.16173,3.3549075,2.9972756,3.0741243,3.9974473,2.9516888,2.8468895,3.4332755,2.552413,2.2943895,2.90777,3.1682298,2.1835058,2.1984584,2.4138947,2.762074,2.6210642,2.7243676,2.6262288,2.5712588,2.9913204,2.493829,2.8826098,2.4162776,3.0438533,2.964696,3.1063545,3.2266428,2.8404183,2.9434927,3.4603887,3.0549972,2.465656,2.7159057,2.7650309,2.7648294,3.7961047,3.4999545,3.7286284,3.6701264,3.0285015,2.7714024,2.9290144,2.8965719,3.156416,3.553149,2.8170192,2.6682196,3.0425856,3.0389872,3.181122,3.167899,2.6866462,2.2825155,2.3955388,2.8058257,2.5458786,2.6052325,2.907396,2.7702334,2.9245927,2.9841719,2.8269005,2.699604,2.8417122,3.7954693,3.1171536,3.3812835,3.1275833,3.2559774,3.194364,3.2077906,2.9833047,3.0586069,3.099313,2.9916914,3.0037825,2.9861877,2.8930757,3.0516112,3.4742696,3.4329336,3.145567,3.0393472,3.6372511,3.6331,3.6150718,3.649623,3.727549,3.8032658,4.0558987,3.9804323,3.738478,3.7501817,3.5063088,3.7700539,4.25327,4.16369,4.231196,4.2890725
3,1.3838522,1.4372678,1.3532424,0.0,3.0953655,2.7503994,2.5959752,2.3768673,2.755023,2.8041735,3.1916337,3.0337307,3.1936944,3.0798805,3.1420257,3.091367,2.5193353,2.760793,2.5409715,2.7732315,3.1355612,2.9216459,2.8265262,2.7379391,2.9861712,2.4191768,3.1491578,3.1845753,3.0030391,3.219388,3.0460863,3.0379295,3.6044543,2.6666725,2.8778946,3.4259253,2.4468138,2.1454453,2.5900822,3.027582,2.4800024,2.624868,2.603854,2.981804,2.8974118,2.6024945,2.8734894,2.828958,2.981683,2.71781,3.039382,2.3625863,3.1087942,3.0875793,3.1890223,3.099019,2.8782985,3.1727667,3.5747905,2.925382,2.7710154,2.9979427,2.9474058,3.1301494,4.0797625,3.4879673,3.8545134,3.7858117,2.7539012,2.7445455,2.7783296,2.7365859,2.8906567,3.2522645,2.616076,2.5021071,2.9018793,2.9364576,3.2835562,3.1257412,2.9503224,2.5994194,2.6040015,3.0067334,2.6419876,2.3944924,2.957777,2.6049943,2.8737736,3.007219,3.0872045,2.6104426,2.7285416,3.8150122,3.1482615,3.3818195,3.2079477,3.1545928,3.017289,3.0269616,3.333365,3.3881314,3.3230906,3.541871,2.6576107,2.7561264,2.905642,2.7571132,3.4807549,3.4398887,3.4195306,3.1959567,3.5347557,3.526821,3.5871775,3.643859,3.7342932,3.6791885,3.8303154,3.7338681,3.379652,3.3644192,3.32322,3.676307,4.1630044,4.053596,3.9980478,4.15571
4,2.8873148,2.9815567,3.1321332,3.0953655,0.0,1.7119162,2.0887792,1.1482975,2.7687888,2.787076,2.5796618,2.680478,2.4389606,2.601673,2.5578105,2.9885,2.8229644,2.6993353,2.1275,2.5001156,3.1538136,2.4113252,2.3339574,2.4904416,2.862952,2.3336723,2.831811,2.8011134,2.7120776,2.675902,2.5133789,2.773,2.9079545,1.90072,1.294987,2.3626492,2.2668839,2.435202,2.0976086,3.2409773,2.181462,2.0640612,2.1472409,1.7586483,2.7255628,2.676618,2.0080888,1.9192412,2.1568184,2.0387108,1.8778063,2.6514618,1.5610005,1.9209167,1.7352126,1.7354046,2.294835,2.44393,2.2039557,2.174968,2.327534,2.0359993,1.8128358,2.3950057,3.3533318,3.096424,3.4118695,3.2869828,2.4067864,2.746512,2.4307332,2.3221896,2.8963356,2.8590255,2.2674675,1.9117383,2.4446733,2.61801,2.5828435,2.5822997,2.921636,2.7865024,2.6923769,2.792286,3.154446,2.398197,3.2799888,2.9007547,2.517606,2.8962536,2.47215,3.1145778,2.5646458,2.6286514,2.9080122,2.620114,2.5858989,2.7267385,1.8714969,1.9020095,2.691204,2.776136,2.3753114,3.3005888,2.149031,1.747039,2.4221506,2.602524,2.7550106,2.7317595,3.016835,2.5694838,2.9589448,2.9214768,2.481374,2.564599,3.528801,3.0928707,2.8894103,2.801596,3.0472708,3.0840323,2.9981308,3.0539222,3.858892,3.7564647,3.2758102,3.453986
5,2.4898431,2.6015313,2.5633543,2.7503994,1.7119162,0.0,1.5616411,1.3601433,2.4022524,2.4191988,2.188322,2.282148,1.8480413,2.0328379,2.0230172,2.4405801,2.395229,2.2322717,1.5351743,2.0320284,2.8211749,1.8503177,1.7371581,1.9275291,2.4960954,1.8086483,2.6014721,2.5923076,2.6636279,2.564458,2.2940311,2.4009886,2.859801,1.7634931,1.6450825,2.3240187,1.5180125,1.7303721,1.6108235,2.8102252,1.5887445,1.4536675,1.7142006,1.6893197,2.0951548,2.2180696,1.3558483,1.2848084,1.4619209,1.4496329,1.2663916,2.1653504,1.5349938,1.423796,1.6568934,1.8901453,1.794257,1.9537859,2.2647004,2.0808659,1.8176829,1.4727894,1.2199678,2.2319653,3.011066,2.7583487,2.945689,2.8039036,1.9811767,2.334535,1.925748,1.7510035,2.5175297,2.9529984,1.8430324,1.7737153,2.4107366,2.3050823,2.3400226,2.3078609,2.5155501,2.3708541,2.247313,2.3211792,2.7084153,1.8933184,2.8529174,2.4426699,2.0312536,2.4422312,1.8835557,2.6625824,2.0511873,2.1205726,2.2929566,2.2004743,1.8390192,2.0245392,1.8665975,1.8735862,2.0645168,2.1726012,1.7945989,2.7651494,2.009493,1.7087035,1.83273,2.0948498,2.1171443,2.089976,2.387291,1.8952901,2.5888057,2.5366757,2.4016778,2.4856794,3.2053366,2.759173,2.9132736,2.8885376,2.6853342,2.7278898,2.6365778,2.630207,3.4039068,3.3222365,3.2089803,3.351751
6,2.8979297,3.0120964,2.9479094,2.5959752,2.0887792,1.5616411,0.0,1.7789196,2.257713,2.2741168,2.6761913,2.7355862,2.351964,2.5437114,2.5564368,3.0121806,2.2943563,2.1476471,1.7707816,2.0641441,2.6554532,2.4706633,2.3047287,2.4446797,2.3249,1.7857308,2.4434886,2.3968153,2.4834137,2.3572493,2.7502244,2.231008,2.523147,1.4726073,2.2821286,2.7445238,1.471836,1.6685228,1.585839,2.7933435,2.3570676,2.292198,2.4488566,2.417551,2.7252436,2.1466954,2.2053928,2.2087781,2.3418896,2.2786658,2.2240832,2.0627098,2.3395443,2.3456097,2.4853554,2.5629275,2.6517005,2.622873,2.6267958,2.0369835,2.5734897,2.389014,2.1650152,2.9288769,3.6583211,2.7166667,3.1736352,3.0146787,2.4812927,2.916779,2.5711918,2.3210292,2.3900528,2.6204493,1.8318955,1.8932836,2.369333,2.3591938,2.4866939,2.4731646,2.8261974,2.7059083,2.5435622,2.6582367,2.6624885,1.7187523,3.3384986,2.8097222,2.1518059,2.498416,2.694308,2.5946112,2.1918752,2.5305865,2.6598206,2.459663,2.2994244,2.4556892,1.6379098,1.6511025,2.8020787,2.9019237,2.6140525,3.3186803,2.1476934,2.2102742,2.6320422,2.2655272,2.2603252,2.2509003,2.792,2.3140843,2.50062,2.4559793,2.6403766,2.756604,3.0367785,2.6591668,2.6811917,2.5897596,2.5624037,2.550595,2.4392014,2.6372223,3.436243,3.328238,2.9709415,3.3194613
7,2.2160301,2.3729382,2.3571787,2.3768673,1.1482975,1.3601433,1.7789196,0.0,2.510824,2.5453517,2.3529627,2.4925373,2.2269685,2.3607688,2.2686212,2.850684,2.7642868,2.634434,2.0912611,2.457049,3.0949888,2.2503452,2.031619,2.220531,2.6983273,2.1953998,2.7439682,2.7207282,2.6912036,2.674132,2.4707685,2.648873,2.9564114,1.9564589,1.495411,2.3304424,2.1056767,2.2327263,2.0528543,3.1609843,1.9072698,1.85525,1.8103435,1.9119031,2.563388,2.5980077,1.9894731,1.9341199,2.070145,1.6717128,1.7781583,2.542561,1.7637432,1.9489667,1.9247669,2.0549293,2.3235612,2.4706976,2.3500395,2.2888703,2.1894467,2.103865,1.7298579,2.5222588,3.5658262,3.3356009,3.5621424,3.4212265,2.1898243,2.575157,2.1376853,2.0467122,2.715392,2.952353,2.0817983,1.8081177,2.3099837,2.4993577,2.5314035,2.5401633,2.7762983,2.6600866,2.4901783,2.5928075,2.979564,2.132434,3.105876,2.537459,2.3274508,2.7099981,2.1811242,2.8831534,2.2636209,2.8567164,2.7423816,2.54387,2.4505274,2.6190875,2.1211135,2.14111,2.6363778,2.7215304,2.2352767,3.2585235,2.1437771,1.7924352,2.2347379,2.4473767,2.2074506,2.170156,2.594053,2.0375755,2.825451,2.7517054,2.389493,2.4973617,3.4051654,2.987364,2.9575832,2.8899279,2.9364831,2.963177,2.8358455,2.8730001,3.662077,3.5701644,3.2539062,3.4002857
8,2.6854844,2.77625,2.9318511,2.755023,2.7687888,2.4022524,2.257713,2.510824,0.0,0.114623144,1.6183084,1.0824018,1.2620608,1.1240811,1.3684874,2.4799068,1.9503773,2.1187656,1.9946766,2.1170275,2.572191,2.3728046,2.481596,2.369984,0.8181427,2.0259922,1.3368624,1.3416946,0.96905816,1.2847478,1.8598008,1.1920704,1.5398307,2.407681,2.1423593,1.8779031,2.265864,1.9568094,2.4352565,3.1606147,2.215865,2.349777,2.3247514,2.4821227,2.4156666,1.8854903,2.26221,2.1876705,2.4365973,2.5316982,2.7156792,1.9072409,2.4995008,2.4718196,2.8428562,2.80303,2.6087973,2.6966126,1.7528228,2.3307276,2.2593124,2.6011736,2.6361852,2.630076,3.1739388,2.4160826,2.8388958,2.7999558,2.3120365,2.4173622,2.4537842,2.1309748,2.287151,2.6324894,1.7510079,1.6734556,2.4033067,2.208975,2.3538303,2.3816948,2.2531347,1.9764514,1.8707801,2.3832047,2.0345328,1.5779061,2.6570077,2.4586773,2.1055353,2.3215897,2.5717208,2.153007,2.2756944,2.7319899,2.4011376,2.5236862,2.5138485,2.6774054,2.1121738,2.1494691,2.4783754,2.5754035,2.551352,2.813281,2.3757567,2.3684855,2.6098094,2.4383862,3.4310503,3.4477596,3.4826224,3.276755,1.3357772,1.2998737,1.7257385,1.7325737,1.8722332,1.3624355,1.7133464,1.5068233,1.5315864,1.5135964,0.70134896,1.5286506,2.6915088,2.570721,2.358803,2.5624058
9,2.7317226,2.8221636,2.9806507,2.8041735,2.787076,2.4191988,2.2741168,2.5453517,0.114623144,0.0,1.6267885,1.1018561,1.2666613,1.1460141,1.3744342,2.5009236,1.9692719,2.1503255,1.9970078,2.122975,2.582869,2.3943677,2.5092902,2.4096196,0.82190406,2.0363047,1.325753,1.338157,0.97184837,1.2738677,1.8723011,1.1727148,1.5359304,2.412828,2.1595066,1.8843155,2.2723582,1.9756438,2.4346802,3.1708,2.2313938,2.3680813,2.3393283,2.5077753,2.445229,1.8971177,2.2869935,2.195266,2.4344962,2.534333,2.728542,1.925139,2.5070345,2.4769514,2.8536186,2.801116,2.618104,2.708081,1.757888,2.3323462,2.2723377,2.6182127,2.6451504,2.6375291,3.1699047,2.398756,2.8328586,2.795971,2.3061864,2.4175878,2.4619155,2.1335585,2.2783885,2.6253617,1.733724,1.6635482,2.4168582,2.20047,2.3374882,2.3661234,2.2566218,1.9816558,1.872012,2.350026,2.0419607,1.5827752,2.6614642,2.473087,2.090421,2.3147206,2.552404,2.121826,2.29918,2.732006,2.3816278,2.5008302,2.5084932,2.6725476,2.1064863,2.143573,2.4914498,2.587749,2.5298665,2.8244126,2.3828163,2.378347,2.6179187,2.4391863,3.4596307,3.4751792,3.514524,3.3069851,1.3418564,1.2664726,1.7251322,1.7321965,1.8805618,1.3625927,1.6955203,1.5170183,1.5019698,1.4835507,0.64209247,1.5003426,2.6603637,2.5419447,2.340301,2.550123
