,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.0,1.87833,1.8910648,1.2124884,2.3249364,1.9179511,2.6543534,2.0085874,1.1466689,1.8845565,1.1039305,1.394123,1.3886843,1.701398,2.0969293,1.5585258,1.2684839,1.025653,1.2578751,1.0908802,1.3767995,2.3041527,1.4103111,1.9072229,2.1837626,2.026492,2.931501,2.0234315,2.6282134,3.3531876,2.568234,3.525777,1.9650893,2.6890938,2.398672,2.5464623,1.9314113,3.1351087,2.2544193,2.2671418,3.4695168,3.1711655,3.591485,2.0920355,2.9460776,3.088892,3.0853212,2.7082226,1.5814885,1.2406228,1.5525943,2.3704095,2.1167526,1.8621501,1.4527768,1.793359,2.207604,3.1025362,2.086084,2.7154906,2.8680363,2.8560793,2.852567,2.4615304,2.4527738,2.223606,1.8575382,2.348212,2.0837889,2.4725146,1.9021317,2.8554437,1.9293381,2.3881056,1.9360614,2.559353,2.3773434,2.5121262,2.5391886,2.5152547,2.506213,2.8338661,2.4984257,2.5011606,2.3489635,2.2294474,2.4905083,2.0653293,1.9895668,1.8890992,2.443813,2.7987497,2.8634963,1.9853613,2.123283,2.74237,1.5995378,1.6666819,1.8888596,1.410074,1.3378605,1.873773,1.5966682,1.7855856,2.6802423,2.6547487,2.527523,2.655684,2.8779209,2.743856,1.8897471,2.08348,2.547089,2.4276288,2.232153,2.1826587,2.6006157,2.4836829,2.2007399,2.1274397,1.292436,1.9718531,2.4022295,1.6006984,2.2135677,2.4579027,1.6885272,2.12337
1,1.87833,0.0,2.0203397,1.4895095,2.4054277,2.7139382,2.6238453,2.1349075,1.5885913,2.0955086,1.5974327,1.8291425,1.8610203,2.1646087,2.217041,1.9493842,1.6484361,1.7523729,1.8930321,1.8304628,1.649792,2.2943726,1.7018814,1.0632098,1.5146196,1.9980658,2.9178042,1.8558835,2.3611321,3.07901,1.8517458,2.6765578,2.366205,2.667642,2.5483623,2.7232504,2.36682,3.150577,2.4630573,2.4497013,3.4419754,3.1231477,3.6990156,2.7491546,3.0535972,3.3472679,3.0724118,3.043727,2.2665427,1.9795269,1.7081062,2.232665,2.443627,2.1108165,1.6778935,0.9988426,2.57035,2.86106,2.3394368,2.8638473,2.8601956,2.9944603,2.7019906,2.4862666,2.5116541,2.593717,2.3669727,2.6177354,2.0731337,2.7633672,2.4389017,2.5427725,2.3860588,2.675229,2.4301724,2.8589752,2.53202,2.7393644,2.7978318,2.7806225,2.7696726,3.0985248,1.6578653,1.6700065,2.4294677,2.5543773,2.730505,2.2907436,1.5012592,2.0698555,2.5952718,2.7646244,2.3875113,2.4104748,2.2409403,2.730132,1.9209331,1.8777748,1.9772817,1.958334,1.8735092,2.2041016,2.011953,2.1522863,2.6344929,2.6421666,2.8227463,2.6467273,2.545518,2.5687904,1.9265867,2.395231,2.7941723,2.6730351,2.4457881,2.3603675,2.4260516,2.2069628,2.1368537,2.2731507,1.739355,2.2208493,2.3333008,1.9414836,1.996218,2.4741693,2.0559509,1.9416207
2,1.8910648,2.0203397,0.0,1.3146482,1.8279446,1.8226721,1.90102,2.17036,1.5734583,1.4936861,1.4799068,1.7171044,1.8307433,2.0005827,2.1874354,1.9861339,1.7438318,1.7488004,1.6454281,1.432602,1.487339,1.7536417,1.2515678,1.7813184,2.3172526,1.9068693,2.6524432,2.2277782,1.96371,3.1084838,2.6346457,2.91426,2.240184,2.3030503,2.4179208,2.5650148,2.1949124,2.481369,2.5701027,2.3745914,2.8545344,2.433366,3.4557114,2.617568,3.092665,2.8619878,3.116238,2.8419745,2.6790555,1.8482687,1.6975386,1.737481,2.5378482,2.3319643,1.9026784,2.298777,2.7033737,3.2527838,2.4434927,2.5535257,3.017277,3.124465,3.013236,2.651947,2.193318,2.1630127,2.2654574,2.0257843,2.6913855,2.379303,2.2886157,2.5045404,2.2269304,2.1881232,2.4207163,2.5270138,2.0639257,2.204753,2.2028277,2.2158804,2.6893024,3.4679835,2.8020554,2.8082519,1.7979554,2.0026658,2.1414611,2.1275048,2.3979273,2.2938006,2.7968926,2.3941498,2.6324093,2.226034,2.2023957,2.180305,2.1847458,1.8908379,1.6791034,2.1602767,2.0316963,2.375717,2.0129704,2.0990012,2.061659,2.1186128,2.2296562,2.0650277,2.3421736,2.621847,2.0905402,2.490788,2.254443,2.0932834,1.756598,1.838152,2.1890779,1.785469,1.7677339,1.6744363,1.9519873,1.6795118,1.9360424,2.1195095,2.0847242,2.9088774,1.9025728,2.1309884
3,1.2124884,1.4895095,1.3146482,0.0,2.0857792,1.6437591,2.2674165,1.5890859,0.7565271,1.657926,0.69415265,1.1696248,1.2099421,1.6012875,1.8494661,1.4159576,0.83545595,0.8994928,1.047153,0.9420709,0.97457826,2.013201,0.9123598,1.5990312,1.9715148,1.9295816,2.7499242,2.2091575,1.8484002,2.7305934,2.1589348,2.8253005,1.7463605,2.4385023,2.0469594,2.2237375,1.732328,2.8692145,2.0150867,1.9123881,3.2254255,2.8453581,3.5860171,2.3269432,2.7183013,3.127386,2.897186,2.8196633,1.6450571,1.098678,0.96836454,1.991932,2.1002836,1.6660218,0.94445485,1.5062026,2.2007213,2.7457194,2.0088859,2.6993327,2.709449,2.7727914,2.5863595,2.322077,2.1429553,2.136331,1.7177006,2.1643524,2.1261766,2.385806,1.8535407,2.0685737,1.8866106,2.3135798,1.8863477,2.5101848,2.232366,2.4122565,2.490518,2.4455016,2.4131622,2.8165097,2.300613,2.3102143,1.9236995,1.9725611,2.2575097,1.8416091,1.865271,1.7190424,2.3289235,2.5986903,2.8187404,1.9124707,1.8120769,2.4638743,1.4331405,1.4755621,1.6717038,1.4571556,1.2394328,1.7389628,1.5076383,1.7924986,2.3956723,2.3924778,2.5969112,2.3923662,2.1786118,2.0523636,1.3938866,1.9955537,2.5158927,2.3724113,2.0540876,2.034467,2.2785413,2.0107946,1.8889235,1.9520074,1.0815921,1.8336971,2.039041,1.3776755,1.6535807,2.1824863,1.5014337,1.6086397
4,2.3249364,2.4054277,1.8279446,2.0857792,0.0,1.6239915,1.7785887,2.917272,2.0007505,1.5375974,1.9460088,2.054382,2.2430365,1.8750631,2.3556552,2.154084,1.96361,2.0834906,2.1632547,1.9633001,1.4947205,1.1091224,1.6633718,1.848768,2.271066,1.7449851,2.52016,2.153213,2.1114392,3.2926588,2.8956337,3.2415507,2.5447319,1.7783557,2.3784685,2.422961,2.3810232,1.7874707,2.3652847,2.4120672,2.5079675,2.1717987,2.9507434,2.588477,3.4609106,2.473839,2.5829623,2.6241634,2.9037037,2.5689757,2.2752633,1.6120197,2.4673119,2.7180774,2.480919,2.6883094,2.5920131,2.9582105,2.5527673,2.0107393,2.7302356,2.2588346,2.656598,2.2203262,1.5614706,1.8116436,2.1215694,1.6664218,2.6959019,1.9544384,2.2923932,2.338272,2.1369221,1.8428135,2.387797,2.0445998,2.0565717,1.8665407,1.7754877,1.7827432,2.6690814,3.0829878,2.660239,2.6594281,2.1723084,2.1276286,2.2193708,1.9018111,2.5411372,2.3790045,2.5788627,1.6868101,2.336298,2.3521478,2.0502503,1.5271037,2.1943784,1.8665862,1.2662297,2.2589135,2.3448975,2.6408806,1.9948763,2.3344986,1.9803323,1.9478552,2.0835485,1.9526247,2.5515206,2.9462266,2.480531,2.8067682,1.9652982,1.803707,1.3797139,1.5061055,1.8334888,1.5388979,1.4789582,1.6145841,2.329445,1.745663,1.5409554,2.3774967,2.011887,3.0302215,2.3043535,2.19807
5,1.9179511,2.7139382,1.8226721,1.6437591,1.6239915,0.0,2.1901362,2.4616084,1.6715775,1.9658445,1.6058223,1.7821782,1.8425634,1.5251191,2.105282,1.8520387,1.5817871,1.7200811,1.7818229,1.6880059,1.4562842,2.1207135,1.5465789,2.3465936,2.5710866,2.2148104,2.9042463,2.767875,2.3554602,3.1677148,3.0568218,3.4948604,2.2530851,2.436603,2.1820712,2.1654372,2.081306,2.579911,2.0644798,2.1308808,3.1778047,2.86256,3.6979241,2.703391,3.254618,3.0086272,3.0030954,2.835059,2.559494,2.1650367,1.7920673,2.3196402,2.5478756,2.4689116,1.9859396,2.6674907,2.6770284,3.1064377,2.7373028,2.9472718,3.0276518,2.593398,2.9485722,2.6671386,2.0662608,2.1951766,1.7095855,2.1713657,2.6820843,2.1850836,2.0469747,2.1612825,2.130774,2.3419037,2.0969887,2.482344,2.625449,2.4783955,2.4456959,2.4146094,2.8049576,2.9860165,2.964997,2.9652145,2.219875,2.2201567,2.310048,2.053384,2.6607628,2.2412336,2.4657607,2.5093706,3.2381344,2.216069,1.9150403,2.2651486,1.9358969,1.8954942,1.9131337,2.0212922,2.1052985,2.452424,1.9712476,2.303414,2.6993554,2.66996,2.7651186,2.6671326,2.667637,2.6036842,2.2099147,2.5651712,2.5111637,2.4067557,2.1365826,2.2580984,2.4669101,2.2744114,2.2542531,2.3124282,2.0481222,2.309314,2.2615407,2.2008014,2.0461938,2.5903547,2.259796,2.1919563
6,2.6543534,2.6238453,1.90102,2.2674165,1.7785887,2.1901362,0.0,3.174766,2.234531,1.7021389,2.2413607,1.922191,2.067982,2.1332633,2.1209743,1.8876715,2.3755155,2.4887671,2.5624113,2.3287072,1.8542141,1.7267054,2.0497472,2.1821377,2.4846776,2.1938756,2.7183297,2.3928475,2.2881904,3.5367856,3.2165418,3.3691041,2.9490104,2.1041913,2.691775,2.841093,2.952816,2.2088683,2.9442968,2.7693453,2.1174514,2.3869977,3.5917664,3.2231145,3.4410474,2.061386,2.1705387,2.538783,3.0782516,2.8014793,2.3607767,1.813901,2.9448574,2.9570305,2.6853697,2.9379804,3.1868331,3.5517123,3.0090983,2.704887,3.1403482,3.2264357,3.268939,2.9642563,2.843774,3.1028845,3.1977532,2.8620858,3.6023278,2.8958194,3.3081129,3.174606,3.2401667,2.9606528,3.218047,3.1203032,2.8500173,2.879655,2.9266043,2.9234157,3.4030936,3.9388642,3.5571053,3.5568807,2.8701375,3.0173752,3.2587948,2.9796076,2.6985497,2.513072,3.6379817,2.93022,3.2776773,3.291324,3.0255866,2.5564651,2.6882823,2.366135,1.8096857,2.7381003,2.536783,2.7594702,2.1882336,2.4804816,1.9659177,1.9454982,2.1556263,1.9953673,2.5939972,3.032356,2.6081424,2.908332,2.0069418,1.8182789,1.6086421,1.7499267,1.9045603,1.7164707,1.6287324,1.7886351,2.541472,1.8785127,1.6374794,2.626468,2.1750767,3.194454,2.5281565,2.4107673
7,2.0085874,2.1349075,2.17036,1.5890859,2.917272,2.4616084,3.174766,0.0,1.6741424,2.4539273,1.7324985,1.9601893,1.8659943,2.2307749,2.2393968,2.3224027,1.7464042,1.9123291,1.5153823,1.8883963,2.1130998,2.7394822,1.7249691,2.4300888,2.7272058,2.43592,2.6891959,2.8120902,2.8249404,2.5730803,2.0318446,2.7225525,2.3427856,3.2081819,2.897383,2.9923267,2.1492112,3.6445603,2.7556777,2.6916778,3.7139726,3.4177728,3.6660247,2.8821592,2.0152042,3.848578,3.6540227,3.3377626,2.4286225,2.0722673,1.7303889,2.710914,2.8591533,2.2427914,1.694306,2.052454,2.8866298,2.8714178,2.6564338,3.282723,3.280578,3.428184,2.8237755,2.7822783,3.1955552,2.9425085,2.6070507,2.895655,2.9480321,3.2382107,2.7753859,2.9043212,2.8534138,3.2616394,3.1021435,3.6153061,3.0288017,3.2579005,3.2864249,3.2328427,3.3784616,3.3492851,3.0874112,3.108792,2.9719224,3.035866,3.3443089,3.0065796,2.5636797,2.454109,2.8725576,3.3846507,3.5428827,2.8461137,2.9774752,3.5824172,1.9717329,2.1017504,2.4054978,2.0782247,2.0944986,2.4396813,2.623089,2.4845154,3.1696804,3.1769593,3.3376834,3.1730807,3.01768,3.0678575,2.3605652,2.7957635,3.5545092,3.479891,3.1875792,3.1629033,2.8856761,2.726129,2.7440279,2.8438814,2.2985487,2.9634764,3.26077,2.5179334,2.5115218,2.6910274,2.670979,2.5110116
8,1.1466689,1.5885913,1.5734583,0.7565271,2.0007505,1.6715775,2.234531,1.6741424,0.0,1.3167673,0.34994218,0.93476653,1.0300231,1.5375572,1.6081419,1.2032139,0.7605589,0.7433367,1.0564501,0.8502071,0.91093564,1.8089758,0.79805297,1.4993938,1.9858613,1.6439714,2.6885002,2.067133,1.9265243,2.815855,2.2551935,2.907042,1.9282475,2.2702813,2.2091818,2.4069211,1.6988873,2.7542531,2.2363405,2.1240714,3.1651452,2.830978,3.6167758,2.4225328,2.6856794,3.0778651,2.7748957,2.828379,1.5547963,1.3224325,1.1369175,1.9299341,1.9246755,1.714894,1.2685937,1.6074711,2.1243463,2.771284,2.0526586,2.4400058,2.709739,2.7807736,2.5317304,2.198256,2.3158998,2.135359,1.8347428,2.1021378,2.0931187,2.316868,1.8902599,2.1822047,1.9107088,2.259268,2.0762062,2.5725615,2.0870483,2.427188,2.42286,2.3718698,2.469153,2.5553126,2.4703808,2.4757843,1.9632082,1.9629709,2.527951,2.0606167,1.7390959,1.6499883,2.3457894,2.511061,2.8317952,2.0840497,2.0912154,2.5637488,1.2232735,1.2430953,1.3842922,1.2003933,1.2438196,1.748665,1.4885952,1.6778984,2.3328087,2.306385,2.5305839,2.3466556,2.0508342,2.0622377,1.5999497,1.9702744,2.352637,2.232135,2.0073977,1.9661486,2.172734,2.0245736,1.8362685,1.8471653,1.2604734,1.7626863,2.0535328,1.5256727,1.8223015,2.2926068,1.630338,1.7800375
9,1.8845565,2.0955086,1.4936861,1.657926,1.5375974,1.9658445,1.7021389,2.4539273,1.3167673,0.0,1.4115182,1.6393377,1.8603781,2.0367641,2.0602412,1.8764051,1.8014499,1.779062,1.9307817,1.6302515,1.4069911,1.0420685,1.359455,1.7980436,2.2889411,1.3634732,2.3231406,1.8164879,1.98433,3.2726934,2.749814,3.0691733,2.5111864,1.7436694,2.6176853,2.8303678,2.2965865,2.0287638,2.8286002,2.6675055,2.506217,2.1109302,3.315776,2.7531965,3.1640596,2.582698,2.5251844,2.804845,2.3345711,2.1742752,1.9660361,1.4038918,2.4776022,2.5257452,2.3048103,2.4722462,2.7434494,3.3221035,2.5953023,2.0663488,3.066802,3.176166,3.008423,2.5215294,2.2354403,2.044306,2.4199002,1.6519716,2.6005714,2.0969002,2.3267314,2.6277816,2.2028687,1.8452791,2.6043723,2.4383855,1.4484986,1.8515339,1.8126997,1.7725724,2.7337172,3.090156,2.93521,2.9390738,2.0478964,2.1161482,2.713031,2.2859719,2.389148,2.359705,2.8480544,1.9469392,2.3952303,2.4084065,2.4888716,2.0494087,2.0485122,1.6965086,0.8633451,2.0111895,1.9851459,2.252043,1.8530551,1.9924403,1.4564242,1.413814,1.6914034,1.49122,1.9740787,2.6632435,2.255408,2.4822683,1.7478914,1.5851728,1.2606245,1.2187268,1.571752,1.4081054,1.0728661,1.0248315,2.1052327,1.1860945,1.4825658,2.1810462,2.0638578,3.0525353,1.959886,2.109797
