-,0.0235205078125
0,0.9315185546875
A,0.0165185546875
B,0.0115966796875
C,0.0062451171875
D,0.0031005859375
E,0.0062060546875
F,0.00029296875
G,0.000146484375
H,0.0002294921875
I,0.00017578125
J,8.7890625e-05
L,0.0002978515625
M,9.765625e-06
N,1.953125e-05
O,1.46484375e-05
P,1.46484375e-05
S,4.8828125e-06
