-,0.06634765625
0,0.8790185546875
A,0.0173095703125
B,0.0126904296875
C,0.011650390625
D,0.003837890625
E,0.00755859375
F,5.859375e-05
G,0.0003173828125
H,0.000185546875
I,0.0001123046875
J,0.000595703125
K,9.765625e-05
L,0.000166015625
M,9.765625e-06
N,9.765625e-06
O,1.953125e-05
R,9.765625e-06
T,4.8828125e-06
